GO_term,Descrip,DECount,Expect,N,p,adjP,FDR,Expr,shortest_path,longest_path,terminal_node,ontology,Group
GO:0032504,multicellular organism reproduction,12,6.296461303462322,207,0.04062430977723871,1,0.10793748463018248,Down,2,2,FALSE,BP,gad1*
GO:0006865,amino acid transport,6,2.4217158859470467,81,0.04133619313282699,1,0.10949358028313715,Down,5,8,FALSE,BP,gad1*
GO:0016036,cellular response to phosphate starvation,6,2.4217158859470467,81,0.04133619313282699,1,0.10949358028313715,Down,5,7,FALSE,BP,gad1*
GO:0016701,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen",4,1.2270027155465038,42,0.04160963311367976,1,0.11004986806743047,Down,3,3,FALSE,MF,gad1*
GO:0019900,kinase binding,9,4.16535132382892,138,0.04194911226354974,1,0.11026284131547677,Down,4,4,FALSE,MF,gad1*
GO:0006551,leucine metabolic process,3,0.7103699932111337,25,0.042053082784928954,1,0.11026284131547677,Down,5,8,FALSE,BP,gad1*
GO:0008300,isoprenoid catabolic process,3,0.7103699932111337,25,0.042053082784928954,1,0.11026284131547677,Down,5,6,FALSE,BP,gad1*
GO:0009695,jasmonic acid biosynthetic process,3,0.7103699932111337,25,0.042053082784928954,1,0.11026284131547677,Down,4,8,FALSE,BP,gad1*
GO:0015749,monosaccharide transmembrane transport,3,0.7103699932111337,25,0.042053082784928954,1,0.11026284131547677,Down,4,7,FALSE,BP,gad1*
GO:0010119,regulation of stomatal movement,7,3.09979633401222,103,0.04288149619630222,1,0.1122162834096295,Down,3,4,FALSE,BP,gad1*
GO:0098771,inorganic ion homeostasis,14,7.78178038017651,255,0.043127940243385565,1,0.11269122940101499,Down,6,6,FALSE,BP,gad1*
GO:0009624,response to nematode,6,2.4540054310930075,82,0.04347143224558962,1,0.11324765006921621,Down,3,5,TRUE,BP,gad1*
GO:0016765,"transferase activity, transferring alkyl or aryl (other than methyl) groups",10,5.101748133061779,168,0.0436118614774,1,0.11344314792097301,Down,3,3,FALSE,MF,gad1*
GO:0009644,response to high light intensity,5,1.8405040733197555,62,0.04435685443958679,1,0.1152082970848549,Down,6,6,FALSE,BP,gad1*
GO:0008645,hexose transmembrane transport,2,0.29060590631364563,11,0.04457110746140568,1,0.11559173609198634,Down,5,8,FALSE,BP,gad1*
GO:0005788,endoplasmic reticulum lumen,4,1.2592922606924644,43,0.044784760441467564,1,0.11597247666559136,Down,4,6,FALSE,CC,gad1*
GO:0050826,response to freezing,3,0.7426595383570944,26,0.04646770271363985,1,0.11979415186948758,Down,4,5,FALSE,BP,gad1*
GO:0071421,manganese ion transmembrane transport,3,0.7426595383570944,26,0.04646770271363985,1,0.11979415186948758,Down,6,9,FALSE,BP,gad1*
GO:0016125,sterol metabolic process,6,2.5185845213849287,84,0.04794582966299155,1,0.1232385399485783,Down,4,5,FALSE,BP,gad1*
GO:0008324,cation transmembrane transporter activity,21,13.238713509843857,431,0.04850077449404512,1,0.12448053808752706,Down,4,4,FALSE,MF,gad1*
GO:0005887,integral component of plasma membrane,7,3.1966649694501017,106,0.04877529146558947,1,0.12500019304696858,Down,4,5,FALSE,CC,gad1*
GO:0015318,inorganic molecular entity transmembrane transporter activity,29,19.761201629327903,641,0.04933189330445316,1,0.12624016944428648,Down,3,3,FALSE,MF,gad1*
GO:0004601,peroxidase activity,9,4.423667684996605,146,0.04983176654621963,1,0.12733153896567165,Down,2,4,FALSE,MF,gad1*
GO:0016747,"transferase activity, transferring acyl groups other than amino-acyl groups",19,11.591946707399865,378,0.05027573549855497,1,0.12811405058678776,Down,4,4,FALSE,MF,gad1*
GO:0010431,seed maturation,6,2.5508740665308896,85,0.05028568786720603,1,0.12811405058678776,Down,3,9,FALSE,BP,gad1*
GO:0005384,manganese ion transmembrane transporter activity,3,0.774949083503055,27,0.05110104338790318,1,0.12943110989490805,Down,7,8,FALSE,MF,gad1*
GO:0019187,"beta-1,4-mannosyltransferase activity",3,0.774949083503055,27,0.05110104338790318,1,0.12943110989490805,Down,6,6,FALSE,MF,gad1*
GO:0034755,iron ion transmembrane transport,3,0.774949083503055,27,0.05110104338790318,1,0.12943110989490805,Down,6,9,FALSE,BP,gad1*
GO:0051753,mannan synthase activity,3,0.774949083503055,27,0.05110104338790318,1,0.12943110989490805,Down,7,7,TRUE,MF,gad1*
GO:0009081,branched-chain amino acid metabolic process,4,1.3238713509843856,45,0.05152984346377437,1,0.1303269364572136,Down,4,7,FALSE,BP,gad1*
GO:0009698,phenylpropanoid metabolic process,9,4.488246775288527,148,0.052264636379740124,1,0.1304350691368069,Down,3,4,FALSE,BP,gad1*
GO:0004709,MAP kinase kinase kinase activity,2,0.32289545145960624,12,0.052399563797322433,1,0.1304350691368069,Down,5,7,FALSE,MF,gad1*
GO:0006379,mRNA cleavage,2,0.32289545145960624,12,0.052399563797322433,1,0.1304350691368069,Down,7,8,FALSE,BP,gad1*
GO:0006570,tyrosine metabolic process,2,0.32289545145960624,12,0.052399563797322433,1,0.1304350691368069,Down,5,8,FALSE,BP,gad1*
GO:0009815,1-aminocyclopropane-1-carboxylate oxidase activity,2,0.32289545145960624,12,0.052399563797322433,1,0.1304350691368069,Down,5,5,TRUE,MF,gad1*
GO:0010189,vitamin E biosynthetic process,2,0.32289545145960624,12,0.052399563797322433,1,0.1304350691368069,Down,5,6,FALSE,BP,gad1*
GO:0014074,response to purine-containing compound,2,0.32289545145960624,12,0.052399563797322433,1,0.1304350691368069,Down,5,5,FALSE,BP,gad1*
GO:0016160,amylase activity,2,0.32289545145960624,12,0.052399563797322433,1,0.1304350691368069,Down,5,5,FALSE,MF,gad1*
GO:0042360,vitamin E metabolic process,2,0.32289545145960624,12,0.052399563797322433,1,0.1304350691368069,Down,4,5,FALSE,BP,gad1*
GO:2000379,positive regulation of reactive oxygen species metabolic process,2,0.32289545145960624,12,0.052399563797322433,1,0.1304350691368069,Down,4,6,FALSE,BP,gad1*
GO:0006914,autophagy,6,2.58316361167685,86,0.0526943657851948,1,0.13060674948187567,Down,3,4,FALSE,BP,gad1*
GO:0008514,organic anion transmembrane transporter activity,6,2.58316361167685,86,0.0526943657851948,1,0.13060674948187567,Down,5,5,FALSE,MF,gad1*
GO:0061919,process utilizing autophagic mechanism,6,2.58316361167685,86,0.0526943657851948,1,0.13060674948187567,Down,2,2,FALSE,BP,gad1*
GO:0006636,unsaturated fatty acid biosynthetic process,3,0.8072386286490156,28,0.05594897206297708,1,0.13788560586543358,Down,6,9,FALSE,BP,gad1*
GO:0006828,manganese ion transport,3,0.8072386286490156,28,0.05594897206297708,1,0.13788560586543358,Down,8,8,FALSE,BP,gad1*
GO:0015914,phospholipid transport,3,0.8072386286490156,28,0.05594897206297708,1,0.13788560586543358,Down,5,7,FALSE,BP,gad1*
GO:0051701,biological process involved in interaction with host,3,0.8072386286490156,28,0.05594897206297708,1,0.13788560586543358,Down,3,3,FALSE,BP,gad1*
GO:0016709,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",9,4.5851154107264085,151,0.05626079370833553,1,0.13845741430349243,Down,4,4,FALSE,MF,gad1*
GO:0021700,developmental maturation,13,7.2651476578411405,238,0.056734420943488295,1,0.1394252412704705,Down,2,2,FALSE,BP,gad1*
GO:0042742,defense response to bacterium,22,14.239689409368635,463,0.05698448676707637,1,0.13984170373532886,Down,4,6,FALSE,BP,gad1*
GO:0009646,response to absence of light,4,1.3884504412763068,47,0.05879775084185435,1,0.14388448196137843,Down,6,6,FALSE,BP,gad1*
GO:0016620,"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",4,1.3884504412763068,47,0.05879775084185435,1,0.14388448196137843,Down,4,4,FALSE,MF,gad1*
GO:0006873,cellular ion homeostasis,9,4.64969450101833,153,0.05915604069680569,1,0.14435405148939223,Down,4,6,FALSE,BP,gad1*
GO:0044283,small molecule biosynthetic process,34,24.28173794976239,786,0.05969665386403188,1,0.14526464860321922,Down,3,3,FALSE,BP,gad1*
GO:0004029,aldehyde dehydrogenase (NAD+) activity,2,0.35518499660556685,13,0.06067313706383017,1,0.14539764199688585,Down,6,6,FALSE,MF,gad1*
GO:0004030,aldehyde dehydrogenase [NAD(P)+] activity,2,0.35518499660556685,13,0.06067313706383017,1,0.14539764199688585,Down,5,5,FALSE,MF,gad1*
GO:0006775,fat-soluble vitamin metabolic process,2,0.35518499660556685,13,0.06067313706383017,1,0.14539764199688585,Down,4,4,FALSE,BP,gad1*
GO:0016634,"oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor",2,0.35518499660556685,13,0.06067313706383017,1,0.14539764199688585,Down,4,4,FALSE,MF,gad1*
GO:0022821,potassium ion antiporter activity,2,0.35518499660556685,13,0.06067313706383017,1,0.14539764199688585,Down,5,8,FALSE,MF,gad1*
GO:0030026,cellular manganese ion homeostasis,2,0.35518499660556685,13,0.06067313706383017,1,0.14539764199688585,Down,8,10,FALSE,BP,gad1*
GO:0042362,fat-soluble vitamin biosynthetic process,2,0.35518499660556685,13,0.06067313706383017,1,0.14539764199688585,Down,5,5,FALSE,BP,gad1*
GO:0042436,indole-containing compound catabolic process,2,0.35518499660556685,13,0.06067313706383017,1,0.14539764199688585,Down,5,5,FALSE,BP,gad1*
GO:0045273,respiratory chain complex II,2,0.35518499660556685,13,0.06067313706383017,1,0.14539764199688585,Down,2,5,FALSE,CC,gad1*
GO:0045281,succinate dehydrogenase complex,2,0.35518499660556685,13,0.06067313706383017,1,0.14539764199688585,Down,3,6,FALSE,CC,gad1*
GO:2000068,regulation of defense response to insect,2,0.35518499660556685,13,0.06067313706383017,1,0.14539764199688585,Down,4,7,FALSE,BP,gad1*
GO:0033559,unsaturated fatty acid metabolic process,3,0.8395281737949762,29,0.06100696900251958,1,0.14599598788878826,Down,5,8,FALSE,BP,gad1*
GO:0006714,sesquiterpenoid metabolic process,4,1.4207399864222674,48,0.06262571490534868,1,0.14966338203964183,Down,6,7,FALSE,BP,gad1*
GO:0044092,negative regulation of molecular function,13,7.588043109300747,248,0.06419158879669255,1,0.15298407494816152,Down,3,3,FALSE,BP,gad1*
GO:0016405,CoA-ligase activity,3,0.8718177189409368,30,0.06627016905521065,1,0.15695720486759815,Down,4,4,FALSE,MF,gad1*
GO:0042762,regulation of sulfur metabolic process,3,0.8718177189409368,30,0.06627016905521065,1,0.15695720486759815,Down,4,5,FALSE,BP,gad1*
GO:1900376,regulation of secondary metabolite biosynthetic process,3,0.8718177189409368,30,0.06627016905521065,1,0.15695720486759815,Down,4,5,FALSE,BP,gad1*
GO:0016810,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds",8,3.9070349626612355,129,0.06631102660976913,1,0.15695720486759815,Down,3,3,FALSE,MF,gad1*
GO:0015926,glucosidase activity,8,3.9393245078071963,130,0.0676822094728201,1,0.15998451421708837,Down,5,5,FALSE,MF,gad1*
GO:0033293,monocarboxylic acid binding,5,2.0988204344874406,70,0.06799943497259828,1,0.16051567303055514,Down,5,5,FALSE,MF,gad1*
GO:0019901,protein kinase binding,6,2.7769008825526136,92,0.06860036721695768,1,0.1614840377527627,Down,5,5,FALSE,MF,gad1*
GO:0008106,alcohol dehydrogenase (NADP+) activity,2,0.3874745417515275,14,0.06935640237168154,1,0.1614840377527627,Down,6,6,FALSE,MF,gad1*
GO:0009970,cellular response to sulfate starvation,2,0.3874745417515275,14,0.06935640237168154,1,0.1614840377527627,Down,5,7,TRUE,BP,gad1*
GO:0015217,ADP transmembrane transporter activity,2,0.3874745417515275,14,0.06935640237168154,1,0.1614840377527627,Down,5,7,FALSE,MF,gad1*
GO:0015866,ADP transport,2,0.3874745417515275,14,0.06935640237168154,1,0.1614840377527627,Down,6,9,FALSE,BP,gad1*
GO:0034308,primary alcohol metabolic process,2,0.3874745417515275,14,0.06935640237168154,1,0.1614840377527627,Down,4,5,FALSE,BP,gad1*
GO:0043649,dicarboxylic acid catabolic process,2,0.3874745417515275,14,0.06935640237168154,1,0.1614840377527627,Down,6,7,FALSE,BP,gad1*
GO:1901001,negative regulation of response to salt stress,2,0.3874745417515275,14,0.06935640237168154,1,0.1614840377527627,Down,3,7,FALSE,BP,gad1*
GO:0006811,ion transport,82,67.09767481330618,2160,0.06943348251502074,1,0.1614840377527627,Down,4,4,FALSE,BP,gad1*
GO:0010154,fruit development,29,20.568440257976917,666,0.07035572538489537,1,0.16319142184865437,Down,4,7,FALSE,BP,gad1*
GO:0031348,negative regulation of defense response,5,2.1311099796334014,71,0.07136332422776798,1,0.16530756680264008,Down,3,6,FALSE,BP,gad1*
GO:0006022,aminoglycan metabolic process,3,0.9041072640868975,31,0.07173340060091216,1,0.16550192824811516,Down,4,4,FALSE,BP,gad1*
GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",3,0.9041072640868975,31,0.07173340060091216,1,0.16550192824811516,Down,4,4,FALSE,MF,gad1*
GO:0050821,protein stabilization,3,0.9041072640868975,31,0.07173340060091216,1,0.16550192824811516,Down,4,4,TRUE,BP,gad1*
GO:0032501,multicellular organismal process,118,100.9371181262729,3244,0.07396035881181044,1,0.17018729779640732,Down,1,1,FALSE,BP,gad1*
GO:0098588,bounding membrane of organelle,58,45.5928377460964,1470,0.07475959434166202,1,0.17160157567446896,Down,4,5,FALSE,CC,gad1*
GO:0016413,O-acetyltransferase activity,4,1.5176086218601494,51,0.07487169613001325,1,0.17160157567446896,Down,6,6,FALSE,MF,gad1*
GO:0016877,"ligase activity, forming carbon-sulfur bonds",4,1.5176086218601494,51,0.07487169613001325,1,0.17160157567446896,Down,3,3,FALSE,MF,gad1*
GO:0030258,lipid modification,8,4.100772233537,135,0.07545528554769541,1,0.17271097681431602,Down,4,5,FALSE,BP,gad1*
GO:0009308,amine metabolic process,8,4.1330617786829595,136,0.07719128584045482,1,0.17598135016328972,Down,4,4,FALSE,BP,gad1*
GO:0015295,solute:proton symporter activity,3,0.9363968092328581,32,0.07739122200264556,1,0.17598135016328972,Down,6,8,FALSE,MF,gad1*
GO:0043200,response to amino acid,3,0.9363968092328581,32,0.07739122200264556,1,0.17598135016328972,Down,4,5,FALSE,BP,gad1*
GO:1901071,glucosamine-containing compound metabolic process,3,0.9363968092328581,32,0.07739122200264556,1,0.17598135016328972,Down,5,5,FALSE,BP,gad1*
GO:0016831,carboxy-lyase activity,5,2.1956890699253226,73,0.07835975866811229,1,0.17623219885616206,Down,4,4,FALSE,MF,gad1*
GO:0005801,cis-Golgi network,2,0.4197640868974881,15,0.07841571038441332,1,0.17623219885616206,Down,4,6,FALSE,CC,gad1*
GO:0006521,regulation of cellular amino acid metabolic process,2,0.4197640868974881,15,0.07841571038441332,1,0.17623219885616206,Down,4,7,FALSE,BP,gad1*
GO:0006880,intracellular sequestering of iron ion,2,0.4197640868974881,15,0.07841571038441332,1,0.17623219885616206,Down,4,12,TRUE,BP,gad1*
GO:0009313,oligosaccharide catabolic process,2,0.4197640868974881,15,0.07841571038441332,1,0.17623219885616206,Down,5,5,FALSE,BP,gad1*
GO:0033238,regulation of cellular amine metabolic process,2,0.4197640868974881,15,0.07841571038441332,1,0.17623219885616206,Down,4,6,FALSE,BP,gad1*
GO:0051262,protein tetramerization,2,0.4197640868974881,15,0.07841571038441332,1,0.17623219885616206,Down,7,7,FALSE,BP,gad1*
GO:0055071,manganese ion homeostasis,2,0.4197640868974881,15,0.07841571038441332,1,0.17623219885616206,Down,9,9,FALSE,BP,gad1*
GO:1902170,cellular response to reactive nitrogen species,2,0.4197640868974881,15,0.07841571038441332,1,0.17623219885616206,Down,5,5,FALSE,BP,gad1*
GO:0009739,response to gibberellin,8,4.16535132382892,137,0.07898703433156788,1,0.17728655183088005,Down,4,5,FALSE,BP,gad1*
GO:0042973,"glucan endo-1,3-beta-D-glucosidase activity",4,1.54989816700611,52,0.07920292229870071,1,0.1775414343517387,Down,7,7,TRUE,MF,gad1*
GO:0042908,xenobiotic transport,5,2.227978615071283,74,0.08199112741570806,1,0.18308186108912933,Down,4,4,FALSE,BP,gad1*
GO:0042910,xenobiotic transmembrane transporter activity,5,2.227978615071283,74,0.08199112741570806,1,0.18308186108912933,Down,3,3,FALSE,MF,gad1*
GO:0140115,export across plasma membrane,5,2.227978615071283,74,0.08199112741570806,1,0.18308186108912933,Down,3,5,FALSE,BP,gad1*
GO:0009723,response to ethylene,14,8.621308553971486,281,0.08211669622736043,1,0.18312656549417783,Down,4,5,FALSE,BP,gad1*
GO:0010193,response to ozone,3,0.9686863543788188,33,0.08323795569433977,1,0.1844417025921833,Down,4,5,FALSE,BP,gad1*
GO:0016645,"oxidoreductase activity, acting on the CH-NH group of donors",3,0.9686863543788188,33,0.08323795569433977,1,0.1844417025921833,Down,3,3,FALSE,MF,gad1*
GO:0016846,carbon-sulfur lyase activity,3,0.9686863543788188,33,0.08323795569433977,1,0.1844417025921833,Down,3,3,FALSE,MF,gad1*
GO:0016998,cell wall macromolecule catabolic process,3,0.9686863543788188,33,0.08323795569433977,1,0.1844417025921833,Down,4,6,FALSE,BP,gad1*
GO:0055082,cellular chemical homeostasis,10,5.618380855397149,184,0.08400336079706251,1,0.18590029462105032,Down,3,5,FALSE,BP,gad1*
GO:0120254,olefinic compound metabolic process,5,2.260268160217244,75,0.08571034968550921,1,0.18943625057880062,Down,NA,NA,NA,NA,gad1*
GO:0043086,negative regulation of catalytic activity,12,7.20056856754922,235,0.08755195749234104,1,0.19165554443760877,Down,4,4,FALSE,BP,gad1*
GO:0004806,triglyceride lipase activity,2,0.45205363204344873,16,0.08781911113999939,1,0.19165554443760877,Down,5,5,FALSE,MF,gad1*
GO:0004869,cysteine-type endopeptidase inhibitor activity,2,0.45205363204344873,16,0.08781911113999939,1,0.19165554443760877,Down,6,6,FALSE,MF,gad1*
GO:0005347,ATP transmembrane transporter activity,2,0.45205363204344873,16,0.08781911113999939,1,0.19165554443760877,Down,5,7,FALSE,MF,gad1*
GO:0005849,mRNA cleavage factor complex,2,0.45205363204344873,16,0.08781911113999939,1,0.19165554443760877,Down,2,8,FALSE,CC,gad1*
GO:0015867,ATP transport,2,0.45205363204344873,16,0.08781911113999939,1,0.19165554443760877,Down,5,9,FALSE,BP,gad1*
GO:0042285,xylosyltransferase activity,2,0.45205363204344873,16,0.08781911113999939,1,0.19165554443760877,Down,5,5,FALSE,MF,gad1*
GO:0046685,response to arsenic-containing substance,2,0.45205363204344873,16,0.08781911113999939,1,0.19165554443760877,Down,3,3,FALSE,BP,gad1*
GO:0097577,sequestering of iron ion,2,0.45205363204344873,16,0.08781911113999939,1,0.19165554443760877,Down,3,11,FALSE,BP,gad1*
GO:2000033,regulation of seed dormancy process,2,0.45205363204344873,16,0.08781911113999939,1,0.19165554443760877,Down,3,11,FALSE,BP,gad1*
GO:0032580,Golgi cisterna membrane,3,1.0009758995247793,34,0.08926772002825147,1,0.19432809817944327,Down,5,9,FALSE,CC,gad1*
GO:0046189,phenol-containing compound biosynthetic process,3,1.0009758995247793,34,0.08926772002825147,1,0.19432809817944327,Down,5,5,FALSE,BP,gad1*
GO:0015103,inorganic anion transmembrane transporter activity,7,3.390402240325866,112,0.09026585105117861,1,0.19625470122029437,Down,4,5,FALSE,MF,gad1*
GO:0032269,negative regulation of cellular protein metabolic process,8,4.3590885947046845,143,0.0909976376197863,1,0.19759812424321557,Down,4,7,FALSE,BP,gad1*
GO:0016746,"transferase activity, transferring acyl groups",20,13.303292600135777,432,0.09146441160262182,1,0.1983634426631861,Down,3,3,FALSE,MF,gad1*
GO:0009733,response to auxin,20,13.335582145281737,433,0.09184279113934701,1,0.19893538405339212,Down,4,5,FALSE,BP,gad1*
GO:0015298,solute:cation antiporter activity,4,1.6467668024439919,55,0.09292015226851803,1,0.2010180351444873,Down,5,6,FALSE,MF,gad1*
GO:0051248,negative regulation of protein metabolic process,8,4.391378139850645,144,0.0932021278934695,1,0.20107307580256897,Down,4,6,FALSE,BP,gad1*
